ano,inscricao_enem,nota_ch,nota_cn,nota_l,nota_m,nota_r,sigla_uf_campus
2022,211XXXXXX510,401.5,541.0,509.8,550.2,240.0,DF
2022,215XXXXXX586,585.4,611.2,558.5,617.4,320.0,DF
2022,211XXXXXX560,539.9,471.6,520.3,570.1,340.0,DF
2022,215XXXXXX586,585.4,611.2,558.5,617.4,320.0,DF
2022,215XXXXXX219,570.5,578.0,522.3,406.2,280.0,DF
2022,211XXXXXX073,424.2,386.9,409.3,458.6,300.0,DF
2022,211XXXXXX883,488.7,444.7,467.6,397.0,340.0,DF
2022,211XXXXXX918,622.7,570.9,535.7,657.1,340.0,DF
2022,211XXXXXX065,372.6,393.1,531.2,445.1,320.0,DF
2022,211XXXXXX883,488.7,444.7,467.6,397.0,340.0,DF
2022,211XXXXXX670,537.4,457.1,469.3,386.9,320.0,DF
2022,211XXXXXX629,350.8,437.5,343.5,507.6,320.0,DF
2022,211XXXXXX065,372.6,393.1,531.2,445.1,320.0,DF
2022,211XXXXXX629,350.8,437.5,343.5,507.6,320.0,DF
2022,211XXXXXX918,622.7,570.9,535.7,657.1,340.0,DF
2022,211XXXXXX703,603.2,554.2,487.9,584.8,240.0,DF
2022,211XXXXXX916,520.0,413.8,514.0,416.1,320.0,DF
2022,211XXXXXX422,444.2,411.0,354.3,465.4,340.0,DF
2022,211XXXXXX506,489.4,367.1,458.6,453.7,320.0,DF
2022,211XXXXXX510,401.5,541.0,509.8,550.2,240.0,DF
2022,211XXXXXX485,476.1,389.8,331.1,422.1,320.0,DF
2022,215XXXXXX434,591.8,578.9,567.8,509.8,320.0,DF
2022,211XXXXXX073,424.2,386.9,409.3,458.6,300.0,DF
2022,211XXXXXX731,518.0,476.0,418.3,566.2,320.0,DF
2022,215XXXXXX888,418.4,541.7,460.0,401.1,320.0,DF
2022,215XXXXXX488,403.5,346.9,359.7,346.4,300.0,DF
2022,211XXXXXX353,448.6,412.3,436.2,553.2,240.0,DF
2022,211XXXXXX814,409.3,391.8,330.0,411.1,200.0,DF
2022,211XXXXXX712,490.8,392.7,364.4,437.4,320.0,DF
2022,211XXXXXX712,490.8,392.7,364.4,437.4,320.0,DF
2022,211XXXXXX840,382.8,452.5,319.0,472.1,260.0,DF
2022,211XXXXXX840,382.8,452.5,319.0,472.1,260.0,DF
2022,215XXXXXX680,461.7,466.0,400.1,346.4,320.0,DF
2022,211XXXXXX552,545.1,482.6,360.8,384.2,300.0,DF
2022,211XXXXXX814,409.3,391.8,330.0,411.1,200.0,DF
2022,215XXXXXX680,461.7,466.0,400.1,346.4,320.0,DF
2022,211XXXXXX840,382.8,452.5,319.0,472.1,260.0,DF
2022,211XXXXXX918,587.8,565.6,527.0,536.9,980.0,DF
2022,211XXXXXX707,441.6,376.0,371.2,416.5,240.0,DF
2022,211XXXXXX956,501.1,405.0,431.0,431.8,320.0,DF
2022,211XXXXXX477,504.6,453.7,455.1,460.1,320.0,DF
2022,211XXXXXX835,696.7,609.9,612.9,748.0,980.0,DF
2022,211XXXXXX384,422.2,479.3,448.0,400.7,280.0,DF
2022,211XXXXXX384,422.2,479.3,448.0,400.7,280.0,DF
2022,211XXXXXX361,524.8,568.7,455.4,617.0,340.0,DF
2022,211XXXXXX361,524.8,568.7,455.4,617.0,340.0,DF
2022,211XXXXXX210,404.6,480.5,439.5,447.6,340.0,DF
2022,211XXXXXX210,404.6,480.5,439.5,447.6,340.0,DF
2022,211XXXXXX210,404.6,480.5,439.5,447.6,340.0,DF
2022,211XXXXXX532,517.5,433.5,490.8,444.0,280.0,DF
2022,211XXXXXX532,517.5,433.5,490.8,444.0,280.0,DF
2022,211XXXXXX138,685.3,605.8,611.2,608.8,980.0,DF
2022,211XXXXXX138,685.3,605.8,611.2,608.8,980.0,DF
2022,211XXXXXX744,681.4,675.3,661.3,758.2,980.0,DF
2022,211XXXXXX917,678.4,666.1,574.4,776.3,980.0,DF
2022,211XXXXXX291,573.6,429.4,500.6,461.0,340.0,DF
2022,211XXXXXX291,573.6,429.4,500.6,461.0,340.0,DF
2022,211XXXXXX329,436.9,450.2,376.2,407.7,240.0,DF
2022,211XXXXXX329,436.9,450.2,376.2,407.7,240.0,DF
2022,211XXXXXX454,712.1,696.9,639.7,700.5,980.0,DF
2022,211XXXXXX249,453.3,400.3,312.0,480.9,320.0,DF
2022,211XXXXXX704,443.1,380.0,488.6,389.1,340.0,DF
2022,211XXXXXX528,587.6,510.9,564.6,440.6,300.0,DF
2022,211XXXXXX435,549.7,443.3,465.6,519.3,300.0,DF
2022,211XXXXXX400,560.1,532.7,520.5,585.8,300.0,DF
2022,211XXXXXX400,560.1,532.7,520.5,585.8,300.0,DF
2022,211XXXXXX892,665.7,671.6,579.8,777.2,980.0,DF
2022,211XXXXXX704,443.1,380.0,488.6,389.1,340.0,DF
2022,211XXXXXX271,492.8,537.1,430.9,577.2,320.0,DF
2022,211XXXXXX925,421.2,380.3,437.4,433.4,360.0,DF
2022,211XXXXXX739,508.4,362.6,484.8,453.0,360.0,DF
2022,211XXXXXX739,508.4,362.6,484.8,453.0,360.0,DF
2022,211XXXXXX270,438.6,427.8,494.4,598.7,360.0,DF
2022,211XXXXXX688,564.8,519.9,576.7,565.4,360.0,DF
2022,211XXXXXX688,564.8,519.9,576.7,565.4,360.0,DF
2022,211XXXXXX995,370.8,472.4,408.9,449.2,360.0,DF
2022,215XXXXXX155,513.6,517.4,507.0,425.9,360.0,DF
2022,211XXXXXX232,590.4,462.5,525.6,494.7,360.0,DF
2022,211XXXXXX859,420.7,420.7,533.2,470.0,360.0,DF
2022,211XXXXXX859,420.7,420.7,533.2,470.0,360.0,DF
2022,215XXXXXX155,513.6,517.4,507.0,425.9,360.0,DF
2022,215XXXXXX155,513.6,517.4,507.0,425.9,360.0,DF
2022,211XXXXXX859,420.7,420.7,533.2,470.0,360.0,DF
2022,211XXXXXX232,590.4,462.5,525.6,494.7,360.0,DF
2022,211XXXXXX995,370.8,472.4,408.9,449.2,360.0,DF
2022,211XXXXXX232,590.4,462.5,525.6,494.7,360.0,DF
2022,215XXXXXX918,355.7,486.4,349.8,394.0,360.0,DF
2022,211XXXXXX659,518.4,471.8,404.0,427.9,360.0,DF
2022,211XXXXXX820,489.7,483.5,413.7,595.2,360.0,DF
2022,211XXXXXX042,393.4,416.2,410.4,517.2,360.0,DF
2022,211XXXXXX923,600.2,486.1,498.7,588.8,360.0,DF
2022,211XXXXXX923,600.2,486.1,498.7,588.8,360.0,DF
2022,211XXXXXX923,600.2,486.1,498.7,588.8,360.0,DF
2022,211XXXXXX344,485.6,399.8,582.3,457.0,360.0,DF
2022,211XXXXXX344,485.6,399.8,582.3,457.0,360.0,DF
2022,211XXXXXX515,406.2,425.1,456.1,519.7,360.0,DF
2022,211XXXXXX851,365.1,421.4,460.7,421.7,360.0,DF
2022,211XXXXXX851,365.1,421.4,460.7,421.7,360.0,DF
2022,211XXXXXX052,604.6,541.1,558.0,422.6,360.0,DF
2022,211XXXXXX407,460.9,460.1,504.2,443.7,360.0,DF
2022,211XXXXXX407,460.9,460.1,504.2,443.7,360.0,DF
2022,211XXXXXX816,367.1,362.6,369.5,414.6,360.0,DF
2022,211XXXXXX802,423.7,407.9,320.3,428.3,360.0,DF
2022,211XXXXXX052,604.6,541.1,558.0,422.6,360.0,DF
2022,211XXXXXX052,604.6,541.1,558.0,422.6,360.0,DF
2022,211XXXXXX344,485.6,399.8,582.3,457.0,360.0,DF
2022,211XXXXXX816,367.1,362.6,369.5,414.6,360.0,DF
2022,211XXXXXX494,369.7,396.4,473.4,445.4,360.0,DF
2022,211XXXXXX059,414.1,437.8,410.3,543.1,360.0,DF
2022,211XXXXXX494,369.7,396.4,473.4,445.4,360.0,DF
2022,211XXXXXX344,485.6,399.8,582.3,457.0,360.0,DF
2022,211XXXXXX851,365.1,421.4,460.7,421.7,360.0,DF
2022,211XXXXXX763,608.7,509.6,532.4,391.0,360.0,DF
2022,211XXXXXX059,414.1,437.8,410.3,543.1,360.0,DF
2022,211XXXXXX632,446.4,437.8,387.2,456.8,360.0,DF
2022,211XXXXXX714,689.4,588.8,624.8,599.8,360.0,DF
2022,211XXXXXX637,375.3,357.7,393.7,507.6,360.0,DF
2022,211XXXXXX632,446.4,437.8,387.2,456.8,360.0,DF
2022,211XXXXXX637,375.3,357.7,393.7,507.6,360.0,DF
2022,211XXXXXX632,446.4,437.8,387.2,456.8,360.0,DF
2022,215XXXXXX918,355.7,486.4,349.8,394.0,360.0,DF
2022,211XXXXXX802,423.7,407.9,320.3,428.3,360.0,DF
2022,211XXXXXX802,423.7,407.9,320.3,428.3,360.0,DF
2022,211XXXXXX938,721.1,636.9,655.2,562.1,360.0,DF
2022,211XXXXXX503,363.9,405.3,321.1,536.2,360.0,DF
2022,211XXXXXX792,510.0,563.1,502.5,493.2,360.0,DF
2022,211XXXXXX298,429.8,567.4,534.3,490.0,360.0,DF
2022,211XXXXXX798,624.9,576.9,537.9,382.4,360.0,DF
2022,211XXXXXX193,359.3,599.2,456.9,560.5,360.0,DF
2022,211XXXXXX298,429.8,567.4,534.3,490.0,360.0,DF
2022,211XXXXXX193,359.3,599.2,456.9,560.5,360.0,DF
2022,211XXXXXX193,359.3,599.2,456.9,560.5,360.0,DF
2022,211XXXXXX731,658.4,574.0,574.6,507.8,360.0,DF
2022,211XXXXXX353,564.8,554.6,488.2,563.7,360.0,DF
2022,211XXXXXX551,524.8,532.7,541.6,699.1,360.0,DF
2022,215XXXXXX293,645.8,662.9,579.1,648.9,360.0,DF
2022,211XXXXXX667,605.3,551.1,599.8,600.8,360.0,DF
2022,211XXXXXX614,557.0,506.5,530.7,567.7,360.0,DF
2022,211XXXXXX614,557.0,506.5,530.7,567.7,360.0,DF
2022,211XXXXXX436,581.5,554.4,561.5,598.1,360.0,DF
2022,211XXXXXX063,609.2,546.2,561.8,653.2,360.0,DF
2022,211XXXXXX798,624.9,576.9,537.9,382.4,360.0,DF
2022,211XXXXXX852,632.6,626.6,462.7,622.0,360.0,DF
2022,211XXXXXX852,632.6,626.6,462.7,622.0,360.0,DF
2022,211XXXXXX833,579.5,450.4,521.8,541.8,360.0,DF
2022,211XXXXXX852,632.6,626.6,462.7,622.0,360.0,DF
2022,211XXXXXX833,579.5,450.4,521.8,541.8,360.0,DF
2022,211XXXXXX733,591.3,504.4,549.2,536.0,360.0,DF
2022,211XXXXXX585,457.5,422.1,505.0,446.1,360.0,DF
2022,211XXXXXX585,457.5,422.1,505.0,446.1,360.0,DF
2022,211XXXXXX359,403.8,474.4,505.0,363.3,360.0,DF
2022,211XXXXXX713,477.2,421.6,431.9,493.0,360.0,DF
2022,211XXXXXX100,472.8,425.3,387.0,387.2,360.0,DF
2022,211XXXXXX359,403.8,474.4,505.0,363.3,360.0,DF
2022,211XXXXXX498,353.4,440.7,440.4,374.9,360.0,DF
2022,211XXXXXX498,353.4,440.7,440.4,374.9,360.0,DF
2022,211XXXXXX662,569.2,543.5,518.5,558.5,360.0,DF
2022,211XXXXXX662,569.2,543.5,518.5,558.5,360.0,DF
2022,211XXXXXX733,591.3,504.4,549.2,536.0,360.0,DF
2022,211XXXXXX667,605.3,551.1,599.8,600.8,360.0,DF
2022,211XXXXXX147,541.9,473.2,550.0,434.8,360.0,DF
2022,211XXXXXX780,557.9,531.5,579.4,622.7,360.0,DF
2022,211XXXXXX032,616.6,606.5,548.2,622.0,360.0,DF
2022,211XXXXXX780,557.9,531.5,579.4,622.7,360.0,DF
2022,211XXXXXX774,571.0,510.3,542.4,559.9,360.0,DF
2022,215XXXXXX293,645.8,662.9,579.1,648.9,360.0,DF
2022,211XXXXXX774,571.0,510.3,542.4,559.9,360.0,DF
2022,211XXXXXX774,571.0,510.3,542.4,559.9,360.0,DF
2022,211XXXXXX576,507.4,348.5,530.8,451.9,360.0,DF
2022,215XXXXXX293,645.8,662.9,579.1,648.9,360.0,DF
2022,211XXXXXX668,388.8,387.0,387.3,449.6,360.0,DF
2022,211XXXXXX116,508.1,391.5,445.5,463.8,360.0,DF
2022,211XXXXXX668,388.8,387.0,387.3,449.6,360.0,DF
2022,211XXXXXX116,508.1,391.5,445.5,463.8,360.0,DF
2022,211XXXXXX514,652.5,587.0,605.2,640.1,360.0,DF
2022,211XXXXXX514,652.5,587.0,605.2,640.1,360.0,DF
2022,211XXXXXX668,388.8,387.0,387.3,449.6,360.0,DF
2022,211XXXXXX482,609.6,439.3,561.7,470.3,360.0,DF
2022,211XXXXXX662,569.2,543.5,518.5,558.5,360.0,DF
2022,211XXXXXX367,429.4,345.1,535.3,478.9,360.0,DF
2022,211XXXXXX043,342.4,351.7,456.7,468.6,360.0,DF
2022,211XXXXXX852,528.7,480.6,437.2,594.3,360.0,DF
2022,211XXXXXX510,413.6,430.7,455.4,472.7,360.0,DF
2022,211XXXXXX498,353.4,440.7,440.4,374.9,360.0,DF
2022,211XXXXXX679,553.7,441.7,541.3,432.2,360.0,DF
2022,211XXXXXX587,439.3,449.9,350.0,374.0,360.0,DF
2022,211XXXXXX649,567.9,515.8,565.2,479.4,360.0,DF
2022,211XXXXXX733,591.3,504.4,549.2,536.0,360.0,DF
2022,211XXXXXX011,631.5,588.7,616.6,617.3,360.0,DF
2022,211XXXXXX032,464.2,447.2,390.7,543.0,360.0,DF
2022,211XXXXXX482,609.6,439.3,561.7,470.3,360.0,DF
2022,211XXXXXX243,649.2,639.0,389.1,430.7,360.0,DF
2022,211XXXXXX482,609.6,439.3,561.7,470.3,360.0,DF
2022,211XXXXXX243,649.2,639.0,389.1,430.7,360.0,DF
2022,211XXXXXX147,541.9,473.2,550.0,434.8,360.0,DF
2022,211XXXXXX649,567.9,515.8,565.2,479.4,360.0,DF
2022,211XXXXXX551,485.9,371.1,337.0,366.3,360.0,DF
2022,211XXXXXX243,649.2,639.0,389.1,430.7,360.0,DF
2022,211XXXXXX649,567.9,515.8,565.2,479.4,360.0,DF
2022,211XXXXXX649,567.9,515.8,565.2,479.4,360.0,DF
2022,211XXXXXX243,649.2,639.0,389.1,430.7,360.0,DF
2022,211XXXXXX733,591.3,504.4,549.2,536.0,360.0,DF
2022,211XXXXXX733,591.3,504.4,549.2,536.0,360.0,DF
2022,211XXXXXX498,353.4,440.7,440.4,374.9,360.0,DF
2022,211XXXXXX063,609.2,546.2,561.8,653.2,360.0,DF
2022,211XXXXXX679,553.7,441.7,541.3,432.2,360.0,DF
2022,211XXXXXX063,609.2,546.2,561.8,653.2,360.0,DF
2022,211XXXXXX482,609.6,439.3,561.7,470.3,360.0,DF
2022,211XXXXXX470,428.3,562.8,474.1,512.9,360.0,DF
2022,211XXXXXX470,428.3,562.8,474.1,512.9,360.0,DF
2022,211XXXXXX576,507.4,348.5,530.8,451.9,360.0,DF
2022,211XXXXXX083,530.0,460.2,361.8,430.8,360.0,DF
2022,211XXXXXX888,565.3,517.4,574.0,625.6,360.0,DF
2022,211XXXXXX453,466.9,510.9,414.3,460.2,360.0,DF
2022,211XXXXXX888,565.3,517.4,574.0,625.6,360.0,DF
2022,211XXXXXX453,466.9,510.9,414.3,460.2,360.0,DF
2022,211XXXXXX761,456.3,429.0,529.5,445.3,360.0,DF
2022,211XXXXXX888,565.3,517.4,574.0,625.6,360.0,DF
2022,211XXXXXX453,466.9,510.9,414.3,460.2,360.0,DF
2022,211XXXXXX933,529.3,457.3,523.8,405.6,360.0,DF
2022,211XXXXXX933,529.3,457.3,523.8,405.6,360.0,DF
2022,211XXXXXX514,652.5,587.0,605.2,640.1,360.0,DF
2022,211XXXXXX083,530.0,460.2,361.8,430.8,360.0,DF
2022,211XXXXXX761,456.3,429.0,529.5,445.3,360.0,DF
2022,211XXXXXX780,557.9,531.5,579.4,622.7,360.0,DF
2022,211XXXXXX470,428.3,562.8,474.1,512.9,360.0,DF
2022,211XXXXXX043,342.4,351.7,456.7,468.6,360.0,DF
2022,211XXXXXX032,464.2,447.2,390.7,543.0,360.0,DF
2022,211XXXXXX032,464.2,447.2,390.7,543.0,360.0,DF
2022,211XXXXXX131,479.8,494.7,390.8,472.6,360.0,DF
2022,211XXXXXX510,404.0,407.3,356.3,438.8,360.0,DF
2022,211XXXXXX119,577.4,564.8,522.1,488.4,360.0,DF
2022,211XXXXXX267,416.3,449.3,504.8,485.1,360.0,DF
2022,211XXXXXX779,403.8,343.8,448.0,467.3,360.0,DF
2022,211XXXXXX119,577.4,564.8,522.1,488.4,360.0,DF
2022,211XXXXXX293,346.1,442.2,390.5,469.9,360.0,DF
2022,215XXXXXX017,506.2,434.1,480.7,468.0,360.0,DF
2022,211XXXXXX726,392.7,387.8,403.6,589.7,360.0,DF
2022,211XXXXXX280,580.3,489.6,547.7,421.8,360.0,DF
2022,211XXXXXX132,429.2,459.1,483.7,440.8,360.0,DF
2022,211XXXXXX852,528.7,480.6,437.2,594.3,360.0,DF
2022,211XXXXXX852,528.7,480.6,437.2,594.3,360.0,DF
2022,211XXXXXX016,456.8,416.5,508.0,504.7,360.0,DF
2022,211XXXXXX016,456.8,416.5,508.0,504.7,360.0,DF
2022,211XXXXXX267,416.3,449.3,504.8,485.1,360.0,DF
2022,211XXXXXX267,416.3,449.3,504.8,485.1,360.0,DF
2022,211XXXXXX613,514.8,480.9,357.2,442.7,360.0,DF
2022,211XXXXXX613,514.8,480.9,357.2,442.7,360.0,DF
2022,211XXXXXX826,418.6,438.9,537.9,571.8,360.0,DF
2022,211XXXXXX217,484.4,393.2,428.9,472.3,360.0,DF
2022,211XXXXXX217,484.4,393.2,428.9,472.3,360.0,DF
2022,211XXXXXX222,608.7,607.1,549.9,518.2,360.0,DF
2022,215XXXXXX017,506.2,434.1,480.7,468.0,360.0,DF
2022,211XXXXXX713,477.2,421.6,431.9,493.0,360.0,DF
2022,211XXXXXX779,403.8,343.8,448.0,467.3,360.0,DF
2022,211XXXXXX779,403.8,343.8,448.0,467.3,360.0,DF
2022,211XXXXXX665,426.5,465.1,357.0,405.2,360.0,DF
2022,211XXXXXX952,681.8,622.2,633.4,707.2,360.0,DF
2022,211XXXXXX510,404.0,407.3,356.3,438.8,360.0,DF
2022,211XXXXXX119,577.4,564.8,522.1,488.4,360.0,DF
2022,211XXXXXX468,438.0,436.8,348.3,549.7,360.0,DF
2022,211XXXXXX222,608.7,607.1,549.9,518.2,360.0,DF
2022,211XXXXXX532,598.0,550.3,579.9,666.5,360.0,DF
2022,211XXXXXX852,528.7,480.6,437.2,594.3,360.0,DF
2022,211XXXXXX627,397.8,464.3,437.0,498.1,360.0,DF
2022,215XXXXXX017,506.2,434.1,480.7,468.0,360.0,DF
2022,211XXXXXX016,456.8,416.5,508.0,504.7,360.0,DF
2022,211XXXXXX430,396.1,378.8,430.6,370.2,360.0,DF
2022,211XXXXXX430,396.1,378.8,430.6,370.2,360.0,DF
2022,211XXXXXX013,472.6,448.1,585.4,502.8,360.0,DF
2022,211XXXXXX131,479.8,494.7,390.8,472.6,360.0,DF
2022,211XXXXXX532,598.0,550.3,579.9,666.5,360.0,DF
2022,211XXXXXX532,598.0,550.3,579.9,666.5,360.0,DF
2022,211XXXXXX952,681.8,622.2,633.4,707.2,360.0,DF
2022,211XXXXXX468,438.0,436.8,348.3,549.7,360.0,DF
2022,211XXXXXX826,418.6,438.9,537.9,571.8,360.0,DF
2022,211XXXXXX952,681.8,622.2,633.4,707.2,360.0,DF
2022,211XXXXXX131,479.8,494.7,390.8,472.6,360.0,DF
2022,211XXXXXX468,438.0,436.8,348.3,549.7,360.0,DF
2022,211XXXXXX826,418.6,438.9,537.9,571.8,360.0,DF
2022,211XXXXXX620,601.7,527.3,589.6,597.8,360.0,DF
2022,211XXXXXX834,565.4,457.9,500.9,691.8,360.0,DF
2022,211XXXXXX681,613.3,472.6,505.3,379.6,360.0,DF
2022,211XXXXXX952,681.8,622.2,633.4,707.2,360.0,DF
2022,211XXXXXX131,479.8,494.7,390.8,472.6,360.0,DF
2022,211XXXXXX665,426.5,465.1,357.0,405.2,360.0,DF
2022,211XXXXXX532,598.0,550.3,579.9,666.5,360.0,DF
2022,211XXXXXX036,457.8,548.7,513.5,416.3,360.0,DF
2022,211XXXXXX421,612.6,509.2,546.9,594.4,360.0,DF
2022,211XXXXXX013,472.6,448.1,585.4,502.8,360.0,DF
2022,211XXXXXX726,392.7,387.8,403.6,589.7,360.0,DF
2022,211XXXXXX036,457.8,548.7,513.5,416.3,360.0,DF
2022,211XXXXXX834,565.4,457.9,500.9,691.8,360.0,DF
2022,211XXXXXX013,472.6,448.1,585.4,502.8,360.0,DF
2022,211XXXXXX726,392.7,387.8,403.6,589.7,360.0,DF
2022,211XXXXXX373,453.7,386.1,362.7,397.3,360.0,DF
2022,211XXXXXX373,453.7,386.1,362.7,397.3,360.0,DF
2022,211XXXXXX493,353.3,565.3,355.9,433.3,360.0,DF
2022,211XXXXXX325,435.3,481.4,444.9,622.1,360.0,DF
2022,211XXXXXX897,450.0,395.5,414.8,406.9,360.0,DF
2022,211XXXXXX551,485.9,371.1,337.0,366.3,360.0,DF
2022,211XXXXXX551,485.9,371.1,337.0,366.3,360.0,DF
2022,211XXXXXX565,581.5,540.3,503.2,506.4,360.0,DF
2022,211XXXXXX719,544.1,395.2,455.4,432.5,360.0,DF
2022,211XXXXXX032,464.2,447.2,390.7,543.0,360.0,DF
2022,215XXXXXX017,506.2,434.1,480.7,468.0,360.0,DF
2022,215XXXXXX017,506.2,434.1,480.7,468.0,360.0,DF
2022,211XXXXXX629,396.5,453.2,377.2,490.7,360.0,DF
2022,215XXXXXX361,454.7,380.4,436.6,453.8,360.0,DF
2022,211XXXXXX132,429.2,459.1,483.7,440.8,360.0,DF
2022,211XXXXXX708,373.0,352.7,362.3,424.2,360.0,DF
2022,211XXXXXX149,472.5,486.2,473.9,462.0,360.0,DF
2022,211XXXXXX373,453.7,386.1,362.7,397.3,360.0,DF
2022,211XXXXXX149,472.5,486.2,473.9,462.0,360.0,DF
2022,211XXXXXX608,580.6,500.3,528.8,533.7,360.0,DF
2022,215XXXXXX947,415.2,350.9,425.1,411.1,360.0,DF
2022,215XXXXXX947,415.2,350.9,425.1,411.1,360.0,DF
2022,211XXXXXX430,396.1,378.8,430.6,370.2,360.0,DF
2022,211XXXXXX325,435.3,481.4,444.9,622.1,360.0,DF
2022,211XXXXXX373,453.7,386.1,362.7,397.3,360.0,DF
2022,211XXXXXX373,453.7,386.1,362.7,397.3,360.0,DF
2022,211XXXXXX325,435.3,481.4,444.9,622.1,360.0,DF
2022,211XXXXXX132,429.2,459.1,483.7,440.8,360.0,DF
2022,211XXXXXX681,613.3,472.6,505.3,379.6,360.0,DF
2022,211XXXXXX681,613.3,472.6,505.3,379.6,360.0,DF
2022,211XXXXXX681,613.3,472.6,505.3,379.6,360.0,DF
2022,211XXXXXX681,613.3,472.6,505.3,379.6,360.0,DF
2022,211XXXXXX516,573.1,429.4,425.6,456.0,360.0,DF
2022,211XXXXXX370,414.8,396.1,405.4,399.7,360.0,DF
2022,211XXXXXX147,541.9,473.2,550.0,434.8,360.0,DF
2022,211XXXXXX057,507.4,486.5,384.4,411.7,360.0,DF
2022,215XXXXXX361,454.7,380.4,436.6,453.8,360.0,DF
2022,215XXXXXX361,454.7,380.4,436.6,453.8,360.0,DF
2022,211XXXXXX228,429.6,383.7,403.8,405.7,360.0,DF
2022,211XXXXXX228,429.6,383.7,403.8,405.7,360.0,DF
2022,211XXXXXX228,429.6,383.7,403.8,405.7,360.0,DF
2022,215XXXXXX361,454.7,380.4,436.6,453.8,360.0,DF
2022,211XXXXXX116,508.1,391.5,445.5,463.8,360.0,DF
2022,211XXXXXX455,447.7,420.9,448.3,441.2,360.0,DF
2022,211XXXXXX551,485.9,371.1,337.0,366.3,360.0,DF
2022,211XXXXXX493,353.3,565.3,355.9,433.3,360.0,DF
2022,215XXXXXX947,415.2,350.9,425.1,411.1,360.0,DF
2022,211XXXXXX672,350.5,395.4,364.0,389.7,360.0,DF
2022,211XXXXXX708,373.0,352.7,362.3,424.2,360.0,DF
2022,211XXXXXX504,465.3,394.9,446.9,609.0,360.0,DF
2022,211XXXXXX051,403.8,376.3,389.2,517.1,360.0,DF
2022,211XXXXXX672,350.5,395.4,364.0,389.7,360.0,DF
2022,211XXXXXX311,545.4,582.3,559.2,649.6,360.0,DF
2022,211XXXXXX311,545.4,582.3,559.2,649.6,360.0,DF
2022,215XXXXXX361,454.7,380.4,436.6,453.8,360.0,DF
2022,211XXXXXX973,491.1,440.2,435.8,538.2,360.0,DF
2022,211XXXXXX587,439.3,449.9,350.0,374.0,360.0,DF
2022,211XXXXXX587,439.3,449.9,350.0,374.0,360.0,DF
2022,211XXXXXX373,453.7,386.1,362.7,397.3,360.0,DF
2022,211XXXXXX681,613.3,472.6,505.3,379.6,360.0,DF
2022,211XXXXXX897,450.0,395.5,414.8,406.9,360.0,DF
2022,211XXXXXX311,545.4,582.3,559.2,649.6,360.0,DF
2022,211XXXXXX516,573.1,429.4,425.6,456.0,360.0,DF
2022,211XXXXXX565,581.5,540.3,503.2,506.4,360.0,DF
2022,211XXXXXX370,414.8,396.1,405.4,399.7,360.0,DF
2022,211XXXXXX565,581.5,540.3,503.2,506.4,360.0,DF
2022,211XXXXXX816,456.6,365.1,409.6,384.6,360.0,DF
2022,211XXXXXX672,350.5,395.4,364.0,389.7,360.0,DF
2022,211XXXXXX140,472.4,485.9,476.6,417.0,360.0,DF
2022,211XXXXXX443,664.8,512.7,382.2,575.9,360.0,DF
2022,211XXXXXX516,573.1,429.4,425.6,456.0,360.0,DF
2022,211XXXXXX816,456.6,365.1,409.6,384.6,360.0,DF
2022,211XXXXXX370,414.8,396.1,405.4,399.7,360.0,DF
2022,211XXXXXX608,580.6,500.3,528.8,533.7,360.0,DF
2022,211XXXXXX551,485.9,371.1,337.0,366.3,360.0,DF
2022,211XXXXXX403,393.2,365.3,465.0,426.9,360.0,DF
2022,211XXXXXX051,403.8,376.3,389.2,517.1,360.0,DF
2022,211XXXXXX147,541.9,473.2,550.0,434.8,360.0,DF
2022,211XXXXXX057,507.4,486.5,384.4,411.7,360.0,DF
2022,211XXXXXX140,472.4,485.9,476.6,417.0,360.0,DF
2022,211XXXXXX471,567.0,571.1,593.7,475.4,360.0,DF
2022,211XXXXXX526,514.1,397.3,600.9,715.5,360.0,DF
2022,211XXXXXX608,580.6,500.3,528.8,533.7,360.0,DF
2022,211XXXXXX378,458.5,449.8,466.8,471.1,360.0,DF
2022,211XXXXXX816,456.6,365.1,409.6,384.6,360.0,DF
2022,211XXXXXX510,413.6,430.7,455.4,472.7,360.0,DF
2022,211XXXXXX551,485.9,371.1,337.0,366.3,360.0,DF
2022,211XXXXXX443,664.8,512.7,382.2,575.9,360.0,DF
2022,211XXXXXX140,472.4,485.9,476.6,417.0,360.0,DF
2022,211XXXXXX530,420.5,399.2,389.6,419.5,360.0,DF
2022,211XXXXXX530,420.5,399.2,389.6,419.5,360.0,DF
2022,211XXXXXX530,420.5,399.2,389.6,419.5,360.0,DF
2022,211XXXXXX106,440.0,356.2,507.5,411.5,360.0,DF
2022,211XXXXXX376,364.1,429.8,400.5,496.3,360.0,DF
2022,211XXXXXX376,364.1,429.8,400.5,496.3,360.0,DF
2022,211XXXXXX376,364.1,429.8,400.5,496.3,360.0,DF
2022,211XXXXXX100,488.8,445.5,480.4,605.7,360.0,DF
2022,211XXXXXX100,488.8,445.5,480.4,605.7,360.0,DF
2022,211XXXXXX654,526.3,463.3,474.4,410.3,360.0,DF
2022,211XXXXXX503,363.9,405.3,321.1,536.2,360.0,DF
2022,211XXXXXX153,472.6,524.9,536.9,628.2,360.0,DF
2022,211XXXXXX927,540.4,355.7,491.1,637.9,360.0,DF
2022,215XXXXXX341,558.6,484.3,530.1,483.2,360.0,DF
